pubtime,medium_code,medium_name,rubric,language,char_count,head,subhead,length,year,text,meta,x,y,label
2022-07-25 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,8555,Unsere Universitäten brauchen eine Revolution,"Das Bildungswesen verliert sich im Aktivismus. Um das kritische Denken zu fördern, sind neue Institutionen nötig. Von Ayaan Hirsi Ali",8438,2022,Der hochbegabte und bis vor kurzem gefeierte schwarze Professor für Wirtschaftswissenschaften in Harvard wurde nach zweifelhaften Anschuldigungen wegen sexueller Belästigung für zwei Jahre ohne Bezahlung suspendiert.,"07/25/2022, NZZ",5.188377,2.7704275,unlabeled
2022-04-04 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Wirtschaft,German,3243,Die Kernaufgabe von Firmen,,3113,2022,"Bis dahin sollte man davon ausgehen, dass die Unternehmensführungen ihre Entscheide nach bestem Wissen und Gewissen fällen.","04/04/2022, NZZ",2.7001054,0.5926098,unlabeled
2021-03-05 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9909,Die Krise schafft die schönsten Lieder,"Musik ist eine geduldige Therapeutin. Sie lässt sich Zweifel, Hass und Kummer gefallen – und profitiert gar davon.",9800,2021,"In den schlanken, eng um die Stimme geschlossenen Sounds und den geschwungenen Melodien, in den prägnanten Metaphern und Wortspielen äussert sich nicht nur das gebrochene Herz, sondern auch künstlerische Konzentration und formale Ambition.","03/05/2021, NZZ",0.6820458,6.261305,unlabeled
2022-11-24 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,9447,«Niemand soll sich verstecken müssen»,,9026,2022,In unserem Fall hiess es trotz Hausfriedensbruch und Einschüchterung erst:,"11/24/2022, TA",0.101408415,3.256242,unlabeled
2022-11-08 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10606,«Neun von zehn Stücken sind langweilig»,"Milo Rau zählt zu den prägenden Regisseuren des Gegenwartstheaters. Im Gespräch mit Ueli Bernays und Benedict Neff sagt er, ein Stadttheater dürfe keine Traditionen pflegen, es müsse Avantgarde sein. Beim Wort «woke» schläft er ein",10416,2022,Sie reden jetzt von Normalität.,"11/08/2022, NZZ",1.3202616,3.1399448,unlabeled
2022-10-30 23:00:00+00:00,TA,Tages-Anzeiger,Zürich,German,10531,«Das sind Kampfbegriffe»,,9947,2022,Ich werde lieber auf Englisch bedient als gar nicht.,"10/30/2022, TA",0.7388172,2.6674302,unlabeled
2021-03-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11510,"Liberalismus, ade","Der Wohlfühlstaat gibt sich als netten Onkel aus, der Woke-Aktivist ist der neue grosse Bruder: So schwindet die Freiheit. Von Josef Joffe",11367,2021,Inzwischen ist der Gag die Richtschnur.,"03/26/2021, NZZ",1.4960827,3.642388,unlabeled
2017-05-05 22:00:00+00:00,TA,Tages-Anzeiger,Wochenende Kultur & Gesellschaft,German,7883,Der Hass der Wohlgesinnten,,7417,2017,"Rate mal, wer zum Essen kommt: Die Horrorkomödie «Get Out» findet Rassismus bei den Netten, die Fernsehserie «Dear White People» auf dem Unicampus.","05/05/2017, TA",2.53427,6.337159,unlabeled
2022-11-06 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Medien,German,12368,«Keine Sorge: Ich kann mich wehren»,,12092,2022,"Sie werden auch öfter von der Kamera eingefangen, etwa wenn Sie im Publikum von «Benissimo» oder bei «Happy Day» von Röbi Koller sitzen.","11/06/2022, NZZ",3.1954195,5.813234,unlabeled
2021-03-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11691,"Liberalismus, ade","Der Wohlfühlstaat gibt sich als netten Onkel aus, der Woke-Aktivist ist der neue grosse Bruder: So schwindet die Freiheit. Von Josef Joffe",11367,2021,"Seine heutigen Repräsentanten sprechen etwa so: Wir sind nicht die Zwangsvollstrecker irgendeiner Elite, denn wir verkörpern das Wohl der Nation.","03/26/2021, NZZ",3.3308282,1.9387295,unlabeled
2021-10-13 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,12366,Im Herzland der AfD,Nirgends ist die rechte Partei so stark wie in den ostdeutschen Bundesländern Sachsen und Thüringen,12214,2021,"Erstaunt habe ihn, wie gut die Partei bei den Jungen abgeschnitten habe.","10/13/2021, NZZ",5.372826,3.3681865,unlabeled
2022-05-31 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5628,Therapie für alle,Rammstein feiert im ausverkauften Stadion Letzigrund die modernen Antihelden – und jeder ist mitgemeint,5425,2022,"Kein Wunder, reihen sich die Fans zu Tausenden ein in die Opfer-Einheitsfront und stürmen am Montagabend den ausverkauften Zürcher Letzigrund, um Rammstein bloss nicht zu verpassen.","05/31/2022, NZZ",1.5731261,6.1063805,unlabeled
2022-11-08 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10606,«Neun von zehn Stücken sind langweilig»,"Milo Rau zählt zu den prägenden Regisseuren des Gegenwartstheaters. Im Gespräch mit Ueli Bernays und Benedict Neff sagt er, ein Stadttheater dürfe keine Traditionen pflegen, es müsse Avantgarde sein. Beim Wort «woke» schläft er ein",10416,2022,Das Thema ist inhaltlich erledigt.,"11/08/2022, NZZ",1.7196484,3.1728363,unlabeled
2021-07-21 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9790,Schwer schnauft der sterbende Elefant,Im Berliner Humboldt-Forum bleibt man die Antwort auf die postkoloniale Debatte schuldig. Von Johann Michael Möller,9686,2021,"Aber man wird trotzdem nicht eigens ins Humboldt-Forum fahren, um sich dort eine Zahnprothese aus Elfenbein anzusehen oder den von einem liebestollen Elefanten zerdepperten Land Rover.","07/21/2021, NZZ",3.3677094,2.5209935,unlabeled
2022-12-11 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Zürich und Region,German,11407,«Wir hängen zu viel am Handy und sind ein Stück weit fremdbestimmte Maschinen»,"Was macht die Generation Z aus? Drei Jugendliche erzählen, was sie antreibt und worüber sie sich Sorgen machen",10994,2022,Sie provoziere gerne ein bisschen.,"12/11/2022, NZZ",0.71842676,2.99192,unlabeled
2021-09-14 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,7094,"Deutschland, eine Rasernation? Unsinn!",,6748,2021,Unser Nachbar ist das einzige Land ohne Tempolimit auf den Autobahnen – womöglich nicht mehr lange.,"09/14/2021, TA",3.352713,4.3580847,unlabeled
2021-03-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11691,"Liberalismus, ade","Der Wohlfühlstaat gibt sich als netten Onkel aus, der Woke-Aktivist ist der neue grosse Bruder: So schwindet die Freiheit. Von Josef Joffe",11367,2021,Er macht angebotsorientierte Politik:,"03/26/2021, NZZ",5.6607885,3.5376232,unlabeled
2022-09-12 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,8956,Was bedeutet eigentlich «sexuelle Identität»?,"Gender-Aktivisten krempeln mit Vehemenz die Sprache um. Dass wir dabei den Durchblick verlieren, ist gewollt. Gastkommentar von Rieke Hümpel",8672,2022,weil angeblich menschenfeindliche Gesinnung.,"09/12/2022, NZZ",4.8750787,1.5561665,unlabeled
2022-01-30 23:00:00+00:00,TA,Tages-Anzeiger,Hintergrund,German,9517,Warum Austin die Kalifornier anlockt,,9148,2022,"Zuckerwasser ist also verboten, hier gibt es Wasser, Whiskey und Bier.","01/30/2022, TA",2.5557024,3.928615,unlabeled
2022-10-11 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Zürich und Region,German,5977,Kritik am Diversity-Kurs des Schauspielhauses,Der Stadtrat muss über die wirtschaftlichen Konsequenzen der sinkenden Abo-Zahlen Auskunft geben,5799,2022,"Nur eine knappe Mehrheit der Befragten, nämlich 55 Prozent, gab an, «zufrieden» oder «sehr zufrieden» mit dem Programm zu sein.","10/11/2022, NZZ",3.7462192,4.2547216,unlabeled
2022-12-30 23:00:00+00:00,TA,Tages-Anzeiger,Und jetzt?,German,17211,"«So wie bisher geht es nicht weiter, wir müssen neue Formen finden»",,16898,2022,Das Spielerische und Ausprobieren ist sicher auch ein wichtiges Element.,"12/30/2022, TA",2.2940936,3.468919,unlabeled
2021-06-14 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10546,Wenn Moralismus zur Staatsräson wird,"Einst verfügten totalitäre Staaten, was gesagt und gedacht werden darf. In der Demokratie läuft es nun umgekehrt. Von Josef Joffe",10427,2021,"Viren nach dem Entdeckungsort zu benennen, ist «stigmatisierend und diskriminierend» für die dortigen Einwohner.","06/14/2021, NZZ",4.919759,1.414348,unlabeled
2019-03-22 23:00:00+00:00,TA,Tages-Anzeiger,Wochenende,German,16835,"Sie wissen, was wir sehen wollen",,16233,2019,"Anstatt also den Weltmarkt mit Blockbustern zu überschwemmen, spekuliert Netflix darauf, dass lokale Stoffe gross werden können.","03/22/2019, TA",3.8400748,7.496909,unlabeled
2022-09-12 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,8956,Was bedeutet eigentlich «sexuelle Identität»?,"Gender-Aktivisten krempeln mit Vehemenz die Sprache um. Dass wir dabei den Durchblick verlieren, ist gewollt. Gastkommentar von Rieke Hümpel",8672,2022,Irgendwann fiel auch das Attribut «sozial» einfach weg.,"09/12/2022, NZZ",4.008056,1.1544472,unlabeled
2021-01-27 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Schweiz,German,12137,Der Dissident,"Als Rapper provozierte Jürg Halter alias Kutti MC die Hip-Hop-Szene – heute ist er ein vielbeachteter Schriftsteller, der überall aneckt",11611,2021,Lockdown-Kunst ist schrecklich unoriginell.,"01/27/2021, NZZ",2.6038456,2.6523578,unlabeled
2022-11-24 23:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,9447,«Niemand soll sich verstecken müssen»,,9026,2022,"Niemand fordert, dass du schwule Personen lieben musst oder selbst schwul sein sollst.","11/24/2022, TA",4.1311817,0.19435629,unlabeled
2022-05-20 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Front,German,8389,Inflation des Leichtsinns,"Die Preise steigen weltweit in hohem Tempo. Dies nur mit dem Ukraine-Krieg zu erklären, taugt nicht als Ausrede. Vielmehr haben die grossen Zentralbanken während Jahren geradezu fahrlässig gehandelt. Das rächt sich nun.",8307,2022,Die Geschichte wird ignoriert,"05/20/2022, NZZ",1.3041902,3.987423,unlabeled
2022-11-08 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10606,«Neun von zehn Stücken sind langweilig»,"Milo Rau zählt zu den prägenden Regisseuren des Gegenwartstheaters. Im Gespräch mit Ueli Bernays und Benedict Neff sagt er, ein Stadttheater dürfe keine Traditionen pflegen, es müsse Avantgarde sein. Beim Wort «woke» schläft er ein",10416,2022,"Können Sie nicht verstehen, dass das Publikum frustriert sein kann, wenn es klassische Werke nicht wiedererkennt?","11/08/2022, NZZ",2.2182033,5.2568045,unlabeled
2021-03-26 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,11510,"Liberalismus, ade","Der Wohlfühlstaat gibt sich als netten Onkel aus, der Woke-Aktivist ist der neue grosse Bruder: So schwindet die Freiheit. Von Josef Joffe",11367,2021,"Denn das Ich versinkt im Kollektiv, das durch Kultur, Hautfarbe, Herkunft, Geschlecht, Glaube und vor allem Opferstatus definiert wird.","03/26/2021, NZZ",4.6892886,0.96016634,unlabeled
2007-01-11 23:00:00+00:00,TA,Tages-Anzeiger,GES,German,5105,Ein Exorzismus und kein Teufel,,4966,2007,"Geraucht, nicht inhaliert","01/11/2007, TA",1.2193024,3.631625,unlabeled
2022-12-30 23:00:00+00:00,TA,Tages-Anzeiger,Und jetzt?,German,17843,"«So wie bisher geht es nicht weiter, wir müssen neue Formen finden»",,16898,2022,"In der «Weltwoche» erschien ein hetzerischer Artikel, und danach marschierten beim Tanzhaus Neonazis auf.","12/30/2022, TA",4.878195,4.313165,unlabeled
2022-09-14 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9174,Realitätsverweigerung für Fortgeschrittene,"Radikale Linke weigern sich, islamistische Verbrechen als das zu bezeichnen, was sie sind. Von Lucien Scherrer",9068,2022,"Ähnliche Gedanken trieben auch die Schweizer SP-Nationalrätin Tamara Funiciello um, die in ihrer Partei zum linksradikalen Flügel gehört.","09/14/2022, NZZ",5.2508335,3.432451,unlabeled
2022-10-02 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,6735,«Mad Heidi» platzt in die heile Festivalwelt,"Einst hat das Zurich Film Festival viele Leute geärgert, nun mögen es alle. Es wäre an der Zeit, sich wieder unbeliebt zu machen",6457,2022,"Wenn es stimmt, dass das Kino tot ist, dann ist Festival das neue Kino.","10/02/2022, NZZ",2.850593,6.532335,unlabeled
2021-09-14 22:00:00+00:00,TA,Tages-Anzeiger,Kultur & Gesellschaft,German,7094,"Deutschland, eine Rasernation? Unsinn!",,6748,2021,– längst nicht mehr Teil des deutschen Selbstverständnisses.,"09/14/2021, TA",3.9564197,3.3117032,unlabeled
2021-05-17 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,2546,"Globi, politisch korrekt",,2467,2021,"«Es ist doch einfach oberhammersupermässig, was Rogers Stiftung in Afrika auf die Beine gestellt hat, damit es den Mädchen und Buben dort so gut geht wie bei uns.","05/17/2021, NZZ",5.9134727,1.7282143,unlabeled
2021-05-31 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,20333,"«Ich bin aktuell vielleicht erfolgreich, aber habe ich es deshalb geschafft?»",,19682,2021,"Wir fragen dich, den Schöpfer – was war die Idee hinter dem Kunstwerk?","05/31/2021, NZZ",1.2129518,4.7725863,unlabeled
2022-08-02 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,6768,Beyoncé macht den Feminismus tanzbar,Die Sängerin widmet ihr neues Album der Disco-Ära. Und erteilt den Männern eine Lektion,6543,2022,Das ist die Botschaft dieser Pop-Wiedergeburt aus dem Geiste des Feminismus.,"08/02/2022, NZZ",0.8036095,6.4429984,unlabeled
2022-01-03 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,International,German,12599,Amerika kämpft erbittert um seine Kinder,"Der Streit um Rassismus, Transgender oder Sex in Jugendbüchern spaltet Eltern und Lehrer",12433,2022,Denn solche Programme seien «entzweiend und unamerikanisch».,"01/03/2022, NZZ",6.307969,2.4357717,unlabeled
2021-01-06 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,9981,"«Wenn ich noch irgendwo die Saat und die Idee der Zukunft sehe, so nur bei uns»",Fjodor Dostojewskis Werk scheint zweihundert Jahre nach seiner Geburt aktueller denn je. In zahlreichen Fragen vertritt der Schriftsteller pointierte Positionen. Ulrich M. Schmid hat sich auf klandestinen Wegen mit dem russischen Romancier unterhalten,9777,2021,"Er verkündigt den Antichrist, ich schwöre es Ihnen!","01/06/2021, NZZ",1.2712002,3.936965,unlabeled
2021-12-12 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Medien,German,8279,Die «New York Times» schreibt ihre eigene Geschichte,Wegen Einseitigkeiten und Halbwahrheiten steht die renommierte Tageszeitung in der Kritik,8002,2021,"Deshalb gab er im Eigenverlag sein brisantes Buch heraus, «Wie die ‹New York Times› mit Falschmeldungen und Fehleinschätzungen Geschichte machte».","12/12/2021, NZZ",5.3029785,4.588278,unlabeled
2022-05-22 22:00:00+00:00,TA,Tages-Anzeiger,International,German,5006,Bildungsminister bringt Rechte in Rage,,4788,2022,Foto: Emmanuel Dunand (AFP),"05/22/2022, TA",4.510998,5.950478,unlabeled
2022-10-30 23:00:00+00:00,TA,Tages-Anzeiger,Zürich,German,10531,«Das sind Kampfbegriffe»,,9947,2022,"Im Theaterhaus Gessnerallee hat das Experi Theater, eine Gruppe von nicht weissen Theaterschaffenden, einen Teil des Gebäudes besetzt – und wirft dem Haus «weisse Brutalität» vor.","10/30/2022, TA",2.3533666,5.790906,unlabeled
2022-11-08 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10606,«Neun von zehn Stücken sind langweilig»,"Milo Rau zählt zu den prägenden Regisseuren des Gegenwartstheaters. Im Gespräch mit Ueli Bernays und Benedict Neff sagt er, ein Stadttheater dürfe keine Traditionen pflegen, es müsse Avantgarde sein. Beim Wort «woke» schläft er ein",10416,2022,"Schiller und Goethe waren nämlich ober-«woke», das würden Sie im Original gar nicht aushalten.","11/08/2022, NZZ",4.007242,1.517728,unlabeled
2020-07-06 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,3673,Rettet «Wokeness» vor den falschen Erleuchteten,Von Milosz Matuschek,3619,2020,Sie sind nicht kollektivierbar.,"07/06/2020, NZZ",1.1882145,1.9077704,unlabeled
2022-06-12 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Medien,German,8802,Islamistische Medien sind jetzt plötzlich «woke»,Statt von der Scharia reden Sender wie al-Jazeera+ von LGBT-Rechten und Rassismus,8543,2022,Die meisten Geschichten von AJ+ haben oberflächlich betrachtet wenig oder gar nichts mit islamistischen Themen zu tun.,"06/12/2022, NZZ",6.6208787,0.97867155,unlabeled
2022-11-08 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,10606,«Neun von zehn Stücken sind langweilig»,"Milo Rau zählt zu den prägenden Regisseuren des Gegenwartstheaters. Im Gespräch mit Ueli Bernays und Benedict Neff sagt er, ein Stadttheater dürfe keine Traditionen pflegen, es müsse Avantgarde sein. Beim Wort «woke» schläft er ein",10416,2022,Sie sind in den Medien auch schon als Moralapostel bezeichnet worden und haben sich den Titel dann auch selbstironisch angeeignet.,"11/08/2022, NZZ",2.4100626,1.5870832,unlabeled
2020-11-02 23:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,9583,Kultur der Anbiederung,"Medien entschuldigen sich für kritische Artikel, Firmen entlassen Angestellte, Verlage trennen sich von Autorinnen, Richter biedern sich bei Klimaaktivisten an: Wie die Shitstorm- und Empörungskultur gerade die Welt verändert. Von Lucien Scherrer",9504,2020,Der S.-Fischer-Verlag wiederum hat kürzlich seine Zusammenarbeit mit der Schriftstellerin Monika Maron beendet.,"11/02/2020, NZZ",5.2985406,4.1756682,unlabeled
2001-11-09 23:00:00+00:00,TA,Tages-Anzeiger,Savoir-vivre,German,2337,Ruhekissen,,2242,2001,Gerade aufgewacht.,"11/09/2001, TA",1.4124062,3.5491614,unlabeled
2021-05-17 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,2546,"Globi, politisch korrekt",,2467,2021,Einige Entgleisungen wurden gecancelt.,"05/17/2021, NZZ",2.6033025,3.4238358,unlabeled
2022-05-31 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Feuilleton,German,5628,Therapie für alle,Rammstein feiert im ausverkauften Stadion Letzigrund die modernen Antihelden – und jeder ist mitgemeint,5425,2022,Die Band sorgt dann und wann zwar für einen musikalischen Höhepunkt.,"05/31/2022, NZZ",1.3516356,6.2737446,unlabeled
2021-04-18 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Medien,German,11869,«Aktivistischer Journalismus ist langweilig – aber er macht süchtig»,"Der Reporter und Autor Matt Taibbi zählt in den Vereinigten Staaten zu den bekanntesten Kritikern der etablierten Medien. Im Gespräch mit Marc Neumann rechnet er mit seinen Kollegen ab – und zeigt auf, wo noch Publikum zu gewinnen wäre",11599,2021,"Die neue Generation will keinen Schein von Objektivität vortäuschen, sondern einfach sein, wer sie ist und was sie denkt.","04/18/2021, NZZ",2.704531,1.638364,unlabeled
2021-05-30 22:00:00+00:00,NZZ,Neue Zürcher Zeitung,Meinung und Debatte,German,5609,Erst der Moralismus und dann die Moral,"Identitäres Denken befördert leider oft das, was es zu überwinden behauptet: das Trennende. Über ein tiefsitzendes Missverständnis. Gastkommentar von Jürg Halter",5519,2021,"Selbstverständlich wären aber der Rechtsextremismus und der Islamismus als Brüder im Geiste zu betrachten, die im gleichen Masse verurteilt und durch den Rechtsstaat bekämpft gehören.","05/30/2021, NZZ",6.619444,0.67671645,unlabeled
