text,x,y,label
"A elf's story: the elf on the shelf  kind of crap really,considering you aren't supposed to touch the elf... https://t.co/K9a6pElbge",4.9889207,1.5373733,unknown
any ideas when Tesco is going to allow Apple pay limitless like Waitrose and Sainsbury's do rather than cap it off at £30?,1.3323921,0.4160975,unknown
"#BurgessHill closed ? Says midnight everywhere ! Wasted drive, wasted petrol ! Not happy 🤬🤬 https://t.co/3B0YsRdzJC",2.3138447,2.2596152,unknown
Hi  Thanks for great customer service!,0.62615997,3.4366918,unknown
Got this coat for my daughter and the zip keeps getting stuck and now has ripped. It's not a good design and now she is going to be cold. #poorstudent https://t.co/xkNNNGzwqm,3.5215755,0.88872916,unknown
how come you’ve gotten rid of the list option on online grocery shopping? Takes me twice as long now! Not happy!,0.8648697,-1.5301135,unknown
"excuse me  my friend is deeply upset by your website redesign. As you can imagine this in turn, upsets me.",0.6562551,-1.4365102,unknown
Would love to understand  firework policy. Every year they seem to facilitate teens firings them at people right outside their store.,4.386738,2.248682,unknown
hi. Do you have any idea when the Lisnagelvin store in Derry will reopen in light of Ophelia? Thanks.,3.410464,-0.96292454,unknown
do you charge for using credit cards at Pay at Pump petrol stations?,1.1466813,-0.23500374,unknown
priority access to delivery slots for Christmas has made my Christmas a bit less stressful! delivery savers 100% worth the money 😁😁,-1.1627916,1.1397653,unknown
"nooooooo #lemsipmax that isn’t 16 tablets! Where’s your other 8 pals, I need you! @tesco #wherestherest ? https://t.co/fS0dclEGTQ",4.627327,2.2095819,unknown
"hi, I bought a 6 pack of Muller corner yoghurts and have opened 2 so far and both have been liquid, despite the pack claiming it has a ""new thicker recipe"" 😞",6.707571,0.16542324,unknown
every single time I go to put petrol at the Yeading Tesco petrol station they never have gloves and whenever I ask it’s ‘we don’t have any’ sort it out,2.2032456,2.2790165,unknown
"Have you got bagpacks available in the Tesco superstore at Parrs Wood Ln, Manchester?",3.545421,1.1209232,unknown
your driver was messaging on his mobile on A10 this morning😡 https://t.co/ZjP3tXQ87t,2.0322342,3.5566974,unknown
when will the dark choc digestives be rolled out to all stores? I need teh chokky bikkez!! :),4.7607827,-0.3505051,unknown
Oh @131115 and  I love you 😍 £2.50 absolute bargain!!! Love the retro bars 😍😍😍 https://t.co/f5LhaQIEgg,3.6375017,0.25365058,unknown
"Not impressed tonight. More to the point, the hounds are not gonna be happy. You've removed @56276 from your stores.",2.3005598,2.0582685,unknown
"Help please. We had a message that our Christmas delivery slot booking opens tomorrow. However, on the Web site it says 30th November?",-1.3541783,1.0064276,unknown
Bought this chicken from your Norwich Sprowston store....opened it up to find this mangled mess. Not happy at all. Too late for me to venture out to replace for dinner as have early start tomorrow. https://t.co/lcHC8W7Dth,7.877867,-1.2457033,unknown
Second year customer for pet insurance and goes up £50 but cheaper if I am a new customer by £64 Where is the loyal customer promise😨,0.27881962,0.9477369,unknown
Funny when you see a vampire stocking christmas shelves its annoying that you cant wait until the day after holidays to get rid of it,5.03648,1.479562,unknown
Pretty sure this time in the morning is just a social event for   staff 🙄🙄,3.8199024,3.162944,unknown
please add more fresh food options and variety at Catford. I don’t buy frozen items or low grade food and this store is full of it.,5.461406,-0.45142257,unknown
Plastic in a  fruit pot... Never again thank you 😷😠😷😠,7.3836265,1.659567,unknown
you need to sort out gallows corner traffic ASAP! The traffic coming out of horrendous! #everysaturday #traffic,2.3024065,3.189418,unknown
I'm a regular customer and visit daily. I went to my local store today and they had no 10p carrier bags! But guess what there was a surplus supply of 55p bags! I Ieft my shopping nearly £50 worth! Maybe you should have offered your 55p at 10p?,3.4125707,1.6724887,unknown
I have just driven 80 minutes to get this. Get there to be told it’s £349!!! Really not happy at all 😡 https://t.co/RvOsl3tt5d,2.5586624,-0.11066065,unknown
"Hi  can you tell me if you have stopped selling Sprite Zero at you shop in Rugby, they haven’t had any in the last 2 weeks #thanks",3.8041365,0.7163885,unknown
"Disgusted with the service in  cafe, Long Eaton. Very rude staff, stopped serving food early with no justification. Very disappointed two year old now. Expected better from Tesco to be honest.",1.2521195,1.5917455,unknown
When you buy a fudge yoghurt  that’s supposed to have fudge pieces in it and there’s not even one 😩,6.939951,0.28718328,unknown
Can you explain this please  ??? 🐝 https://t.co/PxwfvSkYOf,4.9834065,3.786951,unknown
haven't been able to do my online shopping for 2 weeks now as the website won't show any slots (hourly/flexi). Having to go elsewhere. Any ideas on when it will be fixed?,0.36807233,-0.4801808,unknown
"No Fruit 'n Fibre for second week running.

And still no stock. 

How come, ?",6.774589,1.648409,unknown
set up delivery saver and trying to select Xmas date for click and collect but website only showing until 10-16 dec is this correct?,-1.3765746,1.0829281,unknown
WHY  ?! my babies loved this! Do you have any left in stock? I'll bulk buy it! https://t.co/1vsDA8R6Ew,4.5055623,0.82036835,unknown
hi I would like some advice on pet products if you could help,5.1014385,0.40456438,unknown
why are you not providing shallow trolleys at Ponders End branch? Spent 15 minutes wandering round car park &amp; none anywhere WHY?????,2.7645063,3.0182505,unknown
can you explain why the management of West St store in sheffield allow street drinkers to sit outside harassing customers. Been going in for years and sick of it.,1.5913703,2.5524259,unknown
First you couldn't deliver my order and now it's been over 2 weeks and you can't issue a refund on time #useless,0.43859553,1.2784274,unknown
"Hi, was expecting order to arrive today, what time do they deliver till? It hasn't arrived yet :(",-0.47165424,1.2356384,unknown
This is a joke....how long am i suppose to wait?  🤷🏼‍♀️😡 https://t.co/De1jeh0P8u,5.1607995,3.5207062,unknown
just received need for speed payback. Pre ordered Xbox SE was it meant to come with pre order bonus??,2.0484214,-1.3447368,unknown
handpicked for home delivery on Tuesday and already mouldy...no chance to ripen at home.... disappointed. https://t.co/JLtElH7vbC,7.723249,1.273149,unknown
@sainsburys  @117249 @AldiUK us parents hate scooping out pumpkins why not sell them already done and give the food to soup kitchen #CSR,6.388255,2.531602,unknown
why can’t we donate our club card vouchers to charitable cause like homeless shelters and food banks and bits like that!!! As another way as of donating?? I’m sure many like myself completely forgot and don’t use them!! Would love to do this,-0.9155974,-0.8229839,unknown
My latest gripe. Having to navigate around an army of “online order” pickers . It seems I am less valued than those who sit at home!,1.6856978,0.9222082,unknown
"When  described a sandwich as 'just corned beef', didn't realise how literal they were being. No butter saddens me.",6.966872,0.009437002,unknown
"do 2 days run in 1, can you find out please if Yate Extra will let me stop and charge? I should be there by around 1030hrs. Ta",0.44352734,1.5703894,unknown
@tesco @26887 found a thin white fibre caught between cream and choc coating in my Classic today. Too thin to be hair. Pls explain. https://t.co/I9jkTi2uck,7.689408,1.0227748,unknown
why no 1 litre bottles of red top milk for the 2nd week running? Staff don't seem to know why either.,5.201308,-1.2618245,unknown
"hey guys! Just a quick question about the 10p off fuel coupon, if I spent £120 in one go do I get 2 coupons? 🤔",1.5204345,-0.26658294,unknown
help! im with my mum and we are trying to order online and when we get to the checkout it doesn't take off her staff discount. And it won't let me change from her old staff clubcard number to her new staff clubcard number,-0.67550397,-0.44443047,unknown
"@128744, can complaints cover coupons from ? I got the following communication, and purchased, Tesco wont honor now and over charged. https://t.co/6E0Ewq9ljr",1.2345737,0.8205173,unknown
Just tried to use a voucher and website says it expired yesterday but actual voucher says expires today on 15th. Every little helps? https://t.co/z4CUumK20L,1.2650523,-0.14552113,unknown
"Driver unable to deliver due to payment issues, payment now sorted, agreed to click &amp; collect this afternoon, delivery charge was £6, will this be refunded?",0.04305689,1.1213081,unknown
king street just received the worst attitude &amp; rudeness I’ve ever had...even the mgr came after me &amp; apologised.....not happy😡,1.4832048,2.2846305,unknown
"Hi, what time do the delivery slots for Dec 23rd get released online tomorrow?",-1.4042534,1.0749503,unknown
Can you tell me why my normal delivery charge has doubled in price for December #Scrooge,-0.014392284,1.2828566,unknown
Just left your Cannon Park store in Coventry to do my shopping @AldiUK as no trolleys available inside or out &amp; wasn't even busy 🤡,2.7808707,2.714335,unknown
"thank you to the kind person at your #Hucknall store, who found my handbag on the back of a trolley and handed it in. #GoodPeople #FaithRestored",1.2489277,3.2656674,unknown
do you still accept the old £1 coins?,2.6104212,-2.547715,unknown
disappointed to find that the selection of free from “cheese” and other fridge free from products has been reduced in my local store to make way for Christmas foods! #BahHumbug #bringbackfreefrom #freefrom #nochoice #beingbackviolife #tesco #noveganchoice #sadface,6.0423007,-0.77017635,unknown
my boyf bought this for me on Tues for my bday wkend and it's already weeks out of date! Can we get our money bk &amp; a replacement? https://t.co/O2II3fKk2x,3.5091345,0.44947568,unknown
Been trying to track down the Free From Advent Calendars which are on the  website; with no luck! Was not delivered with online order &amp; no sign of them in store 🙃👎🏻 any ideas  ??,4.985759,0.48192546,unknown
"just collected a clothing order from my local Tesco, I opened the package to find 1 of the clothing items has a security tag on it???",2.8886,0.97901803,unknown
"I bought the these by mistake today. Daughter can only have sensitive ones. I’ve opened bag but not individual packets, can I still return?",4.037551,0.8907732,unknown
More than a month since my original customer services complaint ; still no personal response: think that's says it all really,0.7633091,2.0427797,unknown
when can I book a Christmas delivery? I can with morrisons but you dont go beyond 7/12,-1.5373619,1.129542,unknown
no peanut butter chocolate these days? Boo to that.,6.4072523,0.665177,unknown
Hi is #bargainstore a legitimate reseller of your Tesco direct products via Amazon - they add a sizeable margin.,2.2488039,0.19773906,unknown
Yo  will I be able to go to one of your stores at midnight to get a copy of #PokemonUltraSunMoon ?,2.86947,-1.17949,unknown
hi our order was supposed to be delivered to store on tues 28th but hasn’t even been dispatched yet! Please can you help? Order no is 4P9D6T8DG,-0.31247988,0.76328474,unknown
"how am i meant to know when this goes out of date?? Delivery on Weds, just gone to use it now and not sure 🤔 https://t.co/JLfurhcqka",0.026818343,2.064952,unknown
"All of your pigs in blankets so far this year have wheat, very disappointing as the gluten free range was great last year!",7.402929,-1.4845266,unknown
Hi.  Any update on when the issue scanning the new ‘contactless’ key fobs at self service tills will be resolved?,-0.35713962,-0.81350166,unknown
Let's be clear : this is not a suitable substitution for @118826! #YorkshireLass #NeedToGetRidOf240Teabags #NoOffenceTetley https://t.co/78VuzuQhT7,4.431143,3.424205,unknown
